ACC_0292,ACC_0163,4141
ACC_0204,ACC_0222,2774
ACC_0221,ACC_0230,4416
ACC_0140,ACC_0134,2691
ACC_0138,ACC_0199,3224
ACC_0172,ACC_0160,3806
ACC_0245,ACC_0278,1809
ACC_0214,ACC_0198,2263
ACC_0239,ACC_0205,268
ACC_0294,ACC_0292,3643
ACC_0169,ACC_0128,3934
ACC_0159,ACC_0284,160
ACC_0197,ACC_0159,3979
ACC_0241,ACC_0287,1133
ACC_0257,ACC_0259,3247
ACC_0294,ACC_0237,4822
ACC_0216,ACC_0151,2253
ACC_0269,ACC_0297,3461
ACC_0246,ACC_0146,1737
ACC_0179,ACC_0195,1858
ACC_0270,ACC_0187,4397
ACC_0194,ACC_0127,673
ACC_0103,ACC_0221,1855
ACC_0149,ACC_0143,1651
ACC_0227,ACC_0177,1285
ACC_0294,ACC_0134,289
ACC_0118,ACC_0148,4339
ACC_0114,ACC_0261,837
ACC_0235,ACC_0198,2691
ACC_0220,ACC_0248,2527
ACC_0194,ACC_0149,268
ACC_0283,ACC_0278,2109
ACC_0233,ACC_0291,3649
ACC_0145,ACC_0284,413
ACC_0106,ACC_0138,1604
ACC_0135,ACC_0119,1825
ACC_0183,ACC_0219,3164
ACC_0212,ACC_0146,1731
ACC_0101,ACC_0212,2541
ACC_0277,ACC_0279,143
ACC_0223,ACC_0107,3268
ACC_0233,ACC_0216,1563
ACC_0199,ACC_0256,4144
ACC_0131,ACC_0153,1850
ACC_0134,ACC_0246,454
ACC_0256,ACC_0229,1152
ACC_0103,ACC_0191,858
ACC_0173,ACC_0125,4473
ACC_0282,ACC_0191,1800
ACC_0215,ACC_0186,2024
ACC_0195,ACC_0175,220
ACC_0133,ACC_0240,2849
ACC_0146,ACC_0145,1013
ACC_0113,ACC_0133,1812
ACC_0208,ACC_0114,1027
ACC_0217,ACC_0209,670
ACC_0266,ACC_0112,3770
ACC_0215,ACC_0109,4006
ACC_0234,ACC_0123,2007
ACC_0130,ACC_0290,937
ACC_0135,ACC_0150,3252
ACC_0257,ACC_0216,3970
ACC_0284,ACC_0117,3781
ACC_0191,ACC_0255,2963
ACC_0269,ACC_0220,2840
ACC_0163,ACC_0263,4123
ACC_0206,ACC_0296,4511
ACC_0143,ACC_0178,3307
ACC_0169,ACC_0214,1775
ACC_0170,ACC_0263,3709
ACC_0122,ACC_0207,4880
ACC_0124,ACC_0143,3172
ACC_0259,ACC_0185,559
ACC_0138,ACC_0168,783
ACC_0203,ACC_0119,3318
ACC_0130,ACC_0267,516
ACC_0250,ACC_0224,2674
ACC_0263,ACC_0170,386
ACC_0192,ACC_0127,3613
ACC_0198,ACC_0295,4818
ACC_0194,ACC_0295,4502
ACC_0187,ACC_0297,470
ACC_0267,ACC_0153,3489
ACC_0160,ACC_0282,1981
ACC_0180,ACC_0135,1288
ACC_0265,ACC_0108,3657
ACC_0115,ACC_0172,4098
ACC_0177,ACC_0262,3444
ACC_0282,ACC_0244,672
ACC_0129,ACC_0144,966
ACC_0255,ACC_0222,1910
ACC_0250,ACC_0193,3647
ACC_0139,ACC_0258,4298
ACC_0188,ACC_0155,3717
ACC_0109,ACC_0205,3989
ACC_0225,ACC_0166,2779
ACC_0152,ACC_0243,730
ACC_0170,ACC_0198,3067
ACC_0244,ACC_0280,4143
ACC_0236,ACC_0233,140
ACC_0223,ACC_0257,3277
ACC_0228,ACC_0100,3260
ACC_0174,ACC_0248,1157
ACC_0175,ACC_0100,2370
ACC_0137,ACC_0128,4485
ACC_0259,ACC_0170,2526
ACC_0247,ACC_0282,1642
ACC_0166,ACC_0227,4196
ACC_0199,ACC_0263,4970
ACC_0284,ACC_0123,3128
ACC_0174,ACC_0184,1113
ACC_0282,ACC_0268,274
ACC_0174,ACC_0116,2896
ACC_0153,ACC_0172,268
ACC_0249,ACC_0112,4931
ACC_0142,ACC_0153,4706
ACC_0294,ACC_0185,1434
ACC_0121,ACC_0117,785
ACC_0173,ACC_0263,4155
ACC_0135,ACC_0232,3862
ACC_0116,ACC_0272,1501
ACC_0155,ACC_0112,3952
ACC_0188,ACC_0127,203
ACC_0168,ACC_0105,853
ACC_0175,ACC_0189,2218
ACC_0136,ACC_0221,457
ACC_0212,ACC_0220,4311
ACC_0128,ACC_0296,1212
ACC_0225,ACC_0213,1968
ACC_0234,ACC_0299,453
ACC_0228,ACC_0151,3322
ACC_0106,ACC_0191,3978
ACC_0193,ACC_0103,3511
ACC_0225,ACC_0269,1005
ACC_0157,ACC_0168,608
ACC_0120,ACC_0171,290
ACC_0175,ACC_0205,2236
ACC_0198,ACC_0103,1814
ACC_0192,ACC_0272,4256
ACC_0238,ACC_0284,1546
ACC_0269,ACC_0256,4923
ACC_0163,ACC_0278,4390
ACC_0204,ACC_0247,1145
ACC_0105,ACC_0138,3504
ACC_0176,ACC_0178,4005
ACC_0265,ACC_0108,2406
ACC_0121,ACC_0211,2853
ACC_0186,ACC_0193,2626
ACC_0279,ACC_0130,1011
ACC_0122,ACC_0260,2336
ACC_0128,ACC_0217,4158
ACC_0296,ACC_0146,4049
ACC_0279,ACC_0262,3139
ACC_0193,ACC_0269,1104
ACC_0208,ACC_0152,3729
ACC_0245,ACC_0296,1038
ACC_0121,ACC_0182,3280
ACC_0265,ACC_0263,3703
ACC_0269,ACC_0192,4418
ACC_0292,ACC_0183,4308
ACC_0171,ACC_0183,3550
ACC_0247,ACC_0173,3959
ACC_0219,ACC_0110,2252
ACC_0230,ACC_0124,2593
ACC_0297,ACC_0266,847
ACC_0190,ACC_0181,1648
ACC_0253,ACC_0125,3218
ACC_0280,ACC_0254,1521
ACC_0158,ACC_0178,742
ACC_0157,ACC_0151,2995
ACC_0222,ACC_0285,4885
ACC_0161,ACC_0182,2933
ACC_0157,ACC_0170,1023
ACC_0112,ACC_0197,4523
ACC_0111,ACC_0168,2838
ACC_0238,ACC_0161,2655
ACC_0207,ACC_0269,3356
ACC_0143,ACC_0195,4008
ACC_0145,ACC_0214,1828
ACC_0178,ACC_0226,1668
ACC_0262,ACC_0152,564
ACC_0120,ACC_0148,2652
ACC_0127,ACC_0210,2995
ACC_0103,ACC_0269,4941
ACC_0160,ACC_0247,2230
ACC_0247,ACC_0122,2478
ACC_0278,ACC_0145,4916
ACC_0240,ACC_0261,913
ACC_0251,ACC_0153,832
ACC_0283,ACC_0256,2860
ACC_0156,ACC_0133,1958
ACC_0150,ACC_0131,2623
ACC_0228,ACC_0296,1381
ACC_0251,ACC_0136,4801
ACC_0207,ACC_0285,1645
ACC_0115,ACC_0141,2732
ACC_0205,ACC_0146,1872
ACC_0264,ACC_0235,4360
ACC_0276,ACC_0270,2350
ACC_0130,ACC_0274,2269
ACC_0173,ACC_0141,3868
ACC_0242,ACC_0143,1495
ACC_0270,ACC_0261,1807
ACC_0159,ACC_0223,1751
ACC_0149,ACC_0179,3914
ACC_0281,ACC_0259,1692
ACC_0250,ACC_0218,3071
ACC_0146,ACC_0252,243
ACC_0168,ACC_0110,140
ACC_0198,ACC_0201,584
ACC_0188,ACC_0170,3367
ACC_0286,ACC_0212,3333
ACC_0271,ACC_0227,659
ACC_0272,ACC_0253,4169
ACC_0281,ACC_0182,3366
ACC_0284,ACC_0166,3844
ACC_0249,ACC_0285,3850
ACC_0130,ACC_0242,3297
ACC_0223,ACC_0158,2033
ACC_0250,ACC_0201,1072
ACC_0166,ACC_0181,3556
ACC_0169,ACC_0129,3550
ACC_0243,ACC_0285,4810
ACC_0100,ACC_0170,4661
ACC_0221,ACC_0198,4215
ACC_0133,ACC_0158,2835
ACC_0228,ACC_0151,4856
ACC_0146,ACC_0289,4414
ACC_0224,ACC_0208,1593
ACC_0174,ACC_0149,4897
ACC_0118,ACC_0252,3332
ACC_0247,ACC_0149,1565
ACC_0205,ACC_0120,392
ACC_0206,ACC_0234,2658
ACC_0203,ACC_0104,1313
ACC_0134,ACC_0152,1132
ACC_0104,ACC_0184,3246
ACC_0259,ACC_0270,3476
ACC_0229,ACC_0162,1694
ACC_0214,ACC_0257,3290
ACC_0252,ACC_0181,3335
ACC_0246,ACC_0111,4519
ACC_0277,ACC_0259,2735
ACC_0119,ACC_0120,3131
ACC_0164,ACC_0224,1601
ACC_0158,ACC_0155,2525
ACC_0124,ACC_0203,2820
ACC_0235,ACC_0262,2500
ACC_0136,ACC_0277,3352
ACC_0292,ACC_0239,4304
ACC_0295,ACC_0294,484
ACC_0206,ACC_0181,172
ACC_0295,ACC_0137,443
ACC_0241,ACC_0155,4749
ACC_0166,ACC_0280,4745
ACC_0167,ACC_0144,1132
ACC_0247,ACC_0270,2227
ACC_0158,ACC_0134,4564
ACC_0279,ACC_0176,2610
ACC_0225,ACC_0136,3790
ACC_0286,ACC_0291,3323
ACC_0171,ACC_0280,1806
ACC_0257,ACC_0105,2749
ACC_0153,ACC_0267,1384
ACC_0196,ACC_0299,55
ACC_0121,ACC_0148,4249
ACC_0140,ACC_0129,3219
ACC_0122,ACC_0239,1150
ACC_0140,ACC_0204,296
ACC_0231,ACC_0239,1248
ACC_0141,ACC_0125,2177
ACC_0264,ACC_0185,4129
ACC_0178,ACC_0271,1346
ACC_0117,ACC_0266,2306
ACC_0270,ACC_0258,954
ACC_0175,ACC_0189,1219
ACC_0227,ACC_0123,3598
ACC_0226,ACC_0280,1601
ACC_0157,ACC_0293,4867
ACC_0262,ACC_0168,4800
ACC_0259,ACC_0247,302
ACC_0146,ACC_0167,2035
ACC_0265,ACC_0179,673
ACC_0263,ACC_0271,4886
ACC_0168,ACC_0150,3682
ACC_0229,ACC_0178,2365
ACC_0221,ACC_0257,394
ACC_0145,ACC_0232,929
ACC_0109,ACC_0143,4157
ACC_0227,ACC_0139,3559
ACC_0199,ACC_0146,2082
ACC_0288,ACC_0105,3256
ACC_0118,ACC_0204,3847
ACC_0118,ACC_0226,2353
ACC_0164,ACC_0235,4140
ACC_0135,ACC_0116,3883
ACC_0203,ACC_0100,2599
ACC_0244,ACC_0107,1502
ACC_0270,ACC_0214,309
ACC_0177,ACC_0293,4725
ACC_0236,ACC_0263,2233
ACC_0285,ACC_0167,912
ACC_0247,ACC_0100,1274
ACC_0198,ACC_0233,4172
ACC_0130,ACC_0209,968
ACC_0261,ACC_0179,3794
ACC_0291,ACC_0119,3785
ACC_0111,ACC_0268,1144
ACC_0196,ACC_0138,2519
ACC_0163,ACC_0284,3673
ACC_0144,ACC_0262,4304
ACC_0198,ACC_0140,4338
ACC_0296,ACC_0219,2808
ACC_0284,ACC_0127,1516
ACC_0121,ACC_0253,4779
ACC_0180,ACC_0230,1189
ACC_0146,ACC_0106,1127
ACC_0182,ACC_0294,4070
ACC_0109,ACC_0228,3871
ACC_0266,ACC_0229,2158
ACC_0235,ACC_0184,1228
ACC_0179,ACC_0281,263
ACC_0125,ACC_0298,4790
ACC_0113,ACC_0234,1299
ACC_0175,ACC_0115,4693
ACC_0246,ACC_0272,4791
ACC_0151,ACC_0266,3167
ACC_0287,ACC_0221,1703
ACC_0255,ACC_0152,4481
ACC_0209,ACC_0175,2587
ACC_0190,ACC_0123,3432
ACC_0242,ACC_0278,3187
ACC_0114,ACC_0135,1664
ACC_0254,ACC_0234,1077
ACC_0224,ACC_0279,276
ACC_0190,ACC_0111,3406
ACC_0173,ACC_0158,3186
ACC_0173,ACC_0120,3626
ACC_0197,ACC_0225,2192
ACC_0126,ACC_0205,592
ACC_0104,ACC_0130,2597
ACC_0142,ACC_0124,2692
ACC_0112,ACC_0245,2307
ACC_0148,ACC_0201,4932
ACC_0192,ACC_0227,3826
ACC_0206,ACC_0144,3672
ACC_0113,ACC_0242,4024
ACC_0100,ACC_0215,3086
ACC_0246,ACC_0100,2508
ACC_0277,ACC_0224,643
ACC_0106,ACC_0145,3635
ACC_0265,ACC_0242,1283
ACC_0215,ACC_0291,780
ACC_0142,ACC_0242,2445
ACC_0265,ACC_0142,1429
ACC_0159,ACC_0204,3813
ACC_0231,ACC_0287,3104
ACC_0169,ACC_0145,943
ACC_0159,ACC_0128,4983
ACC_0165,ACC_0100,4377
ACC_0260,ACC_0104,2676
ACC_0264,ACC_0198,821
ACC_0275,ACC_0172,2057
ACC_0177,ACC_0180,4966
ACC_0218,ACC_0123,208
ACC_0224,ACC_0290,4929
ACC_0204,ACC_0186,537
ACC_0170,ACC_0268,4407
ACC_0111,ACC_0174,1473
ACC_0273,ACC_0182,4809
ACC_0264,ACC_0294,4081
ACC_0155,ACC_0206,1323
ACC_0103,ACC_0279,4444
ACC_0158,ACC_0177,4785
ACC_0185,ACC_0124,4096
ACC_0175,ACC_0145,4217
ACC_0273,ACC_0126,4807
ACC_0231,ACC_0212,4552
ACC_0222,ACC_0298,1251
ACC_0184,ACC_0115,4856
ACC_0226,ACC_0135,3226
ACC_0212,ACC_0271,3568
ACC_0111,ACC_0270,1951
ACC_0247,ACC_0274,3507
ACC_0180,ACC_0281,2622
ACC_0196,ACC_0217,1391
ACC_0189,ACC_0223,542
ACC_0292,ACC_0294,923
ACC_0127,ACC_0290,2768
ACC_0152,ACC_0118,852
ACC_0224,ACC_0154,2410
ACC_0186,ACC_0208,717
ACC_0137,ACC_0267,2625
ACC_0200,ACC_0138,1603
ACC_0122,ACC_0202,2559
ACC_0149,ACC_0204,3739
ACC_0259,ACC_0228,2713
ACC_0242,ACC_0234,3184
ACC_0202,ACC_0193,4241
ACC_0286,ACC_0241,55
ACC_0125,ACC_0245,1651
ACC_0267,ACC_0244,4061
ACC_0124,ACC_0139,3920
ACC_0174,ACC_0135,3754
ACC_0141,ACC_0283,55
ACC_0133,ACC_0138,1890
ACC_0204,ACC_0106,4354
ACC_0156,ACC_0287,4453
ACC_0121,ACC_0171,844
ACC_0290,ACC_0173,4045
ACC_0171,ACC_0199,1613
ACC_0227,ACC_0260,3059
ACC_0225,ACC_0105,2510
ACC_0229,ACC_0217,3655
ACC_0259,ACC_0108,462
ACC_0150,ACC_0166,2595
ACC_0208,ACC_0252,1568
ACC_0170,ACC_0215,379
ACC_0261,ACC_0123,2546
ACC_0150,ACC_0183,1677
ACC_0115,ACC_0179,813
ACC_0181,ACC_0250,603
ACC_0184,ACC_0151,4827
ACC_0204,ACC_0215,425
ACC_0251,ACC_0193,3998
ACC_0173,ACC_0162,4154
ACC_0178,ACC_0237,1153
ACC_0296,ACC_0287,1379
ACC_0237,ACC_0205,691
ACC_0260,ACC_0103,2914
ACC_0234,ACC_0282,926
ACC_0255,ACC_0173,164
ACC_0103,ACC_0142,3110
ACC_0269,ACC_0171,2214
ACC_0171,ACC_0142,3745
ACC_0144,ACC_0209,864
ACC_0197,ACC_0182,1634
ACC_0171,ACC_0222,310
ACC_0156,ACC_0240,824
ACC_0234,ACC_0109,1895
ACC_0122,ACC_0280,3043
ACC_0248,ACC_0220,1764
ACC_0279,ACC_0222,3002
ACC_0299,ACC_0277,2800
ACC_0128,ACC_0273,2563
ACC_0112,ACC_0171,3918
ACC_0258,ACC_0247,1476
ACC_0122,ACC_0197,1806
ACC_0235,ACC_0160,2830
ACC_0181,ACC_0231,3016
ACC_0259,ACC_0162,3495
ACC_0139,ACC_0168,2167
ACC_0113,ACC_0105,1071
ACC_0127,ACC_0150,1572
ACC_0296,ACC_0287,3109
ACC_0263,ACC_0223,4379
ACC_0170,ACC_0230,2854
ACC_0271,ACC_0121,654
ACC_0287,ACC_0289,1964
ACC_0185,ACC_0170,2437
ACC_0137,ACC_0174,529
ACC_0279,ACC_0191,1939
ACC_0263,ACC_0284,3454
ACC_0183,ACC_0218,2651
ACC_0171,ACC_0219,3238
ACC_0206,ACC_0220,2696
ACC_0154,ACC_0216,131
ACC_0155,ACC_0109,1509
ACC_0173,ACC_0210,423
ACC_0233,ACC_0287,714
ACC_0235,ACC_0161,1205
ACC_0198,ACC_0261,2793
ACC_0266,ACC_0162,4451
ACC_0233,ACC_0259,2461
ACC_0187,ACC_0179,4993
ACC_0280,ACC_0222,4251
ACC_0157,ACC_0185,849
ACC_0155,ACC_0212,4698
ACC_0275,ACC_0132,1754
ACC_0241,ACC_0266,389
ACC_0160,ACC_0111,612
ACC_0110,ACC_0297,3435
ACC_0158,ACC_0222,4464
ACC_0177,ACC_0253,960
ACC_0182,ACC_0212,2551
ACC_0155,ACC_0256,1694
ACC_0112,ACC_0116,3041
ACC_0176,ACC_0189,376
ACC_0293,ACC_0194,2699
ACC_0252,ACC_0129,467
ACC_0253,ACC_0161,1625
ACC_0166,ACC_0168,1573
ACC_0150,ACC_0191,1405
ACC_0297,ACC_0288,1792
ACC_0219,ACC_0106,3323
ACC_0216,ACC_0105,2577
ACC_0100,ACC_0133,2739
ACC_0200,ACC_0185,2298
ACC_0282,ACC_0265,141
ACC_0255,ACC_0229,3227
ACC_0282,ACC_0157,3971
ACC_0270,ACC_0102,4630
ACC_0282,ACC_0278,2225
ACC_0245,ACC_0289,774
ACC_0150,ACC_0297,1323
ACC_0267,ACC_0201,3368
ACC_0215,ACC_0240,2191
ACC_0281,ACC_0270,2266
ACC_0117,ACC_0122,2070
ACC_0266,ACC_0170,359
ACC_0135,ACC_0297,1362
ACC_0140,ACC_0258,4024
ACC_0234,ACC_0113,1774
ACC_0256,ACC_0146,1090
ACC_0229,ACC_0224,4916
ACC_0115,ACC_0274,1729
ACC_0230,ACC_0122,3779
ACC_0195,ACC_0226,1902
ACC_0128,ACC_0201,3608
ACC_0195,ACC_0153,2302
ACC_0142,ACC_0273,2824
ACC_0256,ACC_0223,4861
ACC_0231,ACC_0210,4960
ACC_0143,ACC_0198,77
ACC_0182,ACC_0277,1827
ACC_0162,ACC_0149,3222
ACC_0174,ACC_0242,268
ACC_0199,ACC_0123,3955
ACC_0283,ACC_0175,1389
ACC_0220,ACC_0292,1821
ACC_0133,ACC_0255,1379
ACC_0174,ACC_0162,3732
ACC_0220,ACC_0239,66
ACC_0286,ACC_0231,53
ACC_0225,ACC_0251,3686
ACC_0298,ACC_0105,680
ACC_0262,ACC_0237,2323
ACC_0167,ACC_0148,3744
ACC_0272,ACC_0194,2678
ACC_0261,ACC_0244,3844
ACC_0238,ACC_0231,2249
ACC_0114,ACC_0154,3189
ACC_0113,ACC_0277,119
ACC_0144,ACC_0259,3322
ACC_0281,ACC_0119,4733
ACC_0191,ACC_0210,4548
ACC_0296,ACC_0212,4136
ACC_0119,ACC_0280,3975
ACC_0212,ACC_0292,3861
ACC_0238,ACC_0147,389
ACC_0254,ACC_0260,675
ACC_0116,ACC_0276,1857
ACC_0198,ACC_0178,3277
ACC_0275,ACC_0171,2933
ACC_0299,ACC_0259,4759
ACC_0238,ACC_0118,4915
ACC_0192,ACC_0142,2819
ACC_0202,ACC_0195,2079
ACC_0143,ACC_0154,4073
ACC_0295,ACC_0258,3556
ACC_0156,ACC_0183,931
ACC_0181,ACC_0276,2557
ACC_0274,ACC_0145,4536
ACC_0127,ACC_0261,4116
ACC_0203,ACC_0289,3722
ACC_0281,ACC_0158,554
ACC_0204,ACC_0153,75
ACC_0254,ACC_0115,1423
ACC_0273,ACC_0259,926
ACC_0137,ACC_0162,1557
ACC_0132,ACC_0269,4426
ACC_0125,ACC_0169,2884
ACC_0113,ACC_0287,3394
ACC_0108,ACC_0247,819
ACC_0148,ACC_0170,4142
ACC_0173,ACC_0296,4206
ACC_0279,ACC_0249,3909
ACC_0176,ACC_0240,1278
ACC_0265,ACC_0266,4819
ACC_0181,ACC_0169,4246
ACC_0235,ACC_0138,4078
ACC_0280,ACC_0195,3399
ACC_0117,ACC_0189,1959
ACC_0275,ACC_0298,4845
ACC_0199,ACC_0115,4374
ACC_0279,ACC_0153,4649
ACC_0200,ACC_0165,2106
ACC_0172,ACC_0164,871
ACC_0190,ACC_0192,2532
ACC_0243,ACC_0148,2259
ACC_0215,ACC_0158,2185
ACC_0111,ACC_0112,195
ACC_0246,ACC_0265,3812
ACC_0173,ACC_0234,4497
ACC_0187,ACC_0101,1309
ACC_0141,ACC_0259,4637
ACC_0204,ACC_0130,1520
ACC_0274,ACC_0185,2805
ACC_0203,ACC_0107,2405
ACC_0116,ACC_0233,1753
ACC_0255,ACC_0288,655
ACC_0275,ACC_0189,2652
ACC_0262,ACC_0181,4035
ACC_0196,ACC_0282,3278
ACC_0209,ACC_0239,2728
ACC_0281,ACC_0254,2128
ACC_0209,ACC_0187,359
ACC_0235,ACC_0123,223
ACC_0295,ACC_0214,2869
ACC_0172,ACC_0109,3028
ACC_0245,ACC_0289,222
ACC_0242,ACC_0287,792
ACC_0166,ACC_0146,3785
ACC_0161,ACC_0116,1828
ACC_0226,ACC_0116,983
ACC_0296,ACC_0291,2642
ACC_0243,ACC_0106,1348
ACC_0296,ACC_0289,2602
ACC_0235,ACC_0117,1965
ACC_0203,ACC_0132,1652
ACC_0240,ACC_0146,3377
ACC_0225,ACC_0258,3045
ACC_0243,ACC_0298,4704
ACC_0205,ACC_0261,4682
ACC_0173,ACC_0159,2357
ACC_0229,ACC_0120,1020
ACC_0148,ACC_0167,1292
ACC_0156,ACC_0147,4520
ACC_0124,ACC_0197,3870
ACC_0146,ACC_0225,3430
ACC_0283,ACC_0256,4089
ACC_0269,ACC_0187,3851
ACC_0155,ACC_0195,1911
ACC_0158,ACC_0169,1952
ACC_0152,ACC_0268,734
ACC_0254,ACC_0101,3259
ACC_0249,ACC_0121,4236
ACC_0150,ACC_0151,63
ACC_0131,ACC_0156,2641
ACC_0160,ACC_0217,1609
ACC_0174,ACC_0113,3743
ACC_0136,ACC_0226,856
ACC_0278,ACC_0271,2468
ACC_0217,ACC_0144,4165
ACC_0190,ACC_0210,1775
ACC_0270,ACC_0280,2062
ACC_0256,ACC_0234,4618
ACC_0194,ACC_0249,3960
ACC_0123,ACC_0155,3834
ACC_0165,ACC_0225,4639
ACC_0178,ACC_0185,4726
ACC_0158,ACC_0192,2519
ACC_0238,ACC_0187,1642
ACC_0259,ACC_0271,4010
ACC_0192,ACC_0197,1459
ACC_0198,ACC_0242,4310
ACC_0133,ACC_0171,4014
ACC_0293,ACC_0207,2397
ACC_0241,ACC_0114,2368
ACC_0251,ACC_0198,1054
ACC_0128,ACC_0132,4233
ACC_0121,ACC_0291,4081
ACC_0207,ACC_0267,4162
ACC_0134,ACC_0289,4441
ACC_0246,ACC_0274,2083
ACC_0219,ACC_0256,4673
ACC_0262,ACC_0139,3660
ACC_0156,ACC_0232,3442
ACC_0155,ACC_0242,1352
ACC_0259,ACC_0187,4964
ACC_0192,ACC_0106,3933
ACC_0274,ACC_0251,3030
ACC_0299,ACC_0170,3477
ACC_0138,ACC_0266,3958
ACC_0157,ACC_0170,2612
ACC_0119,ACC_0171,3422
ACC_0154,ACC_0142,701
ACC_0104,ACC_0150,87
ACC_0268,ACC_0207,4063
ACC_0242,ACC_0150,3709
ACC_0193,ACC_0233,150
ACC_0117,ACC_0243,634
ACC_0210,ACC_0273,4348
ACC_0247,ACC_0208,2340
ACC_0125,ACC_0165,1356
ACC_0295,ACC_0218,3238
ACC_0166,ACC_0208,4815
ACC_0162,ACC_0283,1542
ACC_0165,ACC_0227,2728
ACC_0203,ACC_0120,1483
ACC_0182,ACC_0203,489
ACC_0108,ACC_0200,3904
ACC_0294,ACC_0169,1246
ACC_0245,ACC_0138,2729
ACC_0155,ACC_0119,451
ACC_0225,ACC_0177,4348
ACC_0134,ACC_0153,1451
ACC_0238,ACC_0171,2279
ACC_0158,ACC_0287,90
ACC_0235,ACC_0194,2312
ACC_0201,ACC_0165,3785
ACC_0206,ACC_0174,4007
ACC_0240,ACC_0220,3270
ACC_0149,ACC_0113,158
ACC_0164,ACC_0203,4415
ACC_0251,ACC_0298,1552
ACC_0162,ACC_0198,918
ACC_0264,ACC_0138,625
ACC_0265,ACC_0152,2557
ACC_0286,ACC_0134,4340
ACC_0269,ACC_0261,3075
ACC_0258,ACC_0229,157
ACC_0228,ACC_0103,950
ACC_0273,ACC_0141,1392
ACC_0102,ACC_0129,479
ACC_0165,ACC_0267,4826
ACC_0286,ACC_0148,4715
ACC_0238,ACC_0184,609
ACC_0223,ACC_0236,1091
ACC_0219,ACC_0281,1535
ACC_0265,ACC_0208,579
ACC_0127,ACC_0147,4113
ACC_0191,ACC_0236,1271
ACC_0121,ACC_0196,4318
ACC_0137,ACC_0156,569
ACC_0178,ACC_0210,1957
ACC_0194,ACC_0175,674
ACC_0176,ACC_0148,2476
ACC_0252,ACC_0292,4524
ACC_0115,ACC_0278,3280
ACC_0171,ACC_0147,1074
ACC_0267,ACC_0288,3321
ACC_0120,ACC_0207,2683
ACC_0112,ACC_0123,1100
ACC_0242,ACC_0273,2285
ACC_0281,ACC_0166,1261
ACC_0251,ACC_0134,2003
ACC_0235,ACC_0104,618
ACC_0290,ACC_0196,2703
ACC_0104,ACC_0220,4485
ACC_0269,ACC_0109,827
ACC_0242,ACC_0276,1074
ACC_0238,ACC_0134,1523
ACC_0144,ACC_0166,2757
ACC_0212,ACC_0224,1084
ACC_0229,ACC_0132,1809
ACC_0274,ACC_0294,4141
ACC_0169,ACC_0207,2610
ACC_0192,ACC_0255,127
ACC_0213,ACC_0146,3350
ACC_0144,ACC_0180,2476
ACC_0184,ACC_0237,3861
ACC_0256,ACC_0250,4876
ACC_0193,ACC_0244,3648
ACC_0213,ACC_0181,4930
ACC_0163,ACC_0290,3809
ACC_0231,ACC_0242,685
ACC_0157,ACC_0272,3753
ACC_0178,ACC_0266,1598
ACC_0124,ACC_0172,1101
ACC_0126,ACC_0186,3185
ACC_0228,ACC_0180,3786
ACC_0283,ACC_0144,3736
ACC_0114,ACC_0248,4809
ACC_0267,ACC_0123,247
ACC_0127,ACC_0244,3585
ACC_0283,ACC_0154,4107
ACC_0225,ACC_0139,1886
ACC_0119,ACC_0141,2901
ACC_0111,ACC_0155,4762
ACC_0230,ACC_0136,3420
ACC_0208,ACC_0117,2294
ACC_0267,ACC_0204,1996
ACC_0174,ACC_0186,2753
ACC_0201,ACC_0228,155
ACC_0256,ACC_0255,2403
ACC_0117,ACC_0159,1090
ACC_0126,ACC_0262,1472
ACC_0142,ACC_0117,2324
ACC_0171,ACC_0166,2066
ACC_0228,ACC_0283,2463
ACC_0293,ACC_0155,4130
ACC_0236,ACC_0219,4416
ACC_0258,ACC_0114,2029
ACC_0134,ACC_0178,3246
ACC_0198,ACC_0111,2742
ACC_0297,ACC_0274,4513
ACC_0219,ACC_0218,818
ACC_0252,ACC_0271,3383
ACC_0283,ACC_0260,3837
ACC_0140,ACC_0277,4546
ACC_0286,ACC_0277,2133
ACC_0286,ACC_0225,1779
ACC_0168,ACC_0248,4820
ACC_0216,ACC_0211,4333
ACC_0189,ACC_0142,2250
ACC_0138,ACC_0106,313
ACC_0123,ACC_0105,4538
ACC_0298,ACC_0104,2419
ACC_0266,ACC_0285,1536
ACC_0198,ACC_0220,4425
ACC_0282,ACC_0267,274
ACC_0274,ACC_0170,4705
ACC_0277,ACC_0180,4909
ACC_0112,ACC_0232,1751
ACC_0225,ACC_0167,1608
ACC_0281,ACC_0116,3970
ACC_0192,ACC_0133,1146
ACC_0170,ACC_0292,3935
ACC_0230,ACC_0219,1254
ACC_0180,ACC_0187,4446
ACC_0172,ACC_0149,3083
ACC_0260,ACC_0165,1648
ACC_0158,ACC_0122,3686
ACC_0174,ACC_0151,2836
ACC_0244,ACC_0120,4167
ACC_0113,ACC_0185,3259
ACC_0291,ACC_0278,2986
ACC_0204,ACC_0201,4284
ACC_0197,ACC_0128,2618
ACC_0239,ACC_0135,613
ACC_0179,ACC_0122,1218
ACC_0127,ACC_0119,4271
ACC_0282,ACC_0141,3343
ACC_0101,ACC_0219,2270
ACC_0121,ACC_0104,4513
ACC_0270,ACC_0134,3611
ACC_0231,ACC_0230,3842
ACC_0100,ACC_0127,348
ACC_0171,ACC_0159,3139
ACC_0246,ACC_0183,641
ACC_0170,ACC_0121,1779
